,artist_name,track_name,track_id,popularity,num_artists,release_month,release_weekday,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_len,artist_len
3900,Sara Bareilles,Fire,3Zx5ylimOCecAT0yai8sPK,60,1,5,5,0.666,0.726,10,-7.921,0,0.0571,0.485,0.00165,0.363,0.462,107.032,229627,4,4,14
3901,Audrey Mika,Fake Heartbreak,2MCL2a4Ij0wTzXjaEXKtOc,62,1,10,4,0.582,0.629,7,-5.05,1,0.0542,0.0853,0.0,0.475,0.297,139.557,204653,4,15,11
3902,Céline Dion,Heart of Glass,0WHd3ZHfKuwXLqAx6SAWlU,57,1,11,5,0.472,0.605,0,-6.184,1,0.0494,0.33,0.0,0.0987,0.285,156.003,211973,4,14,11
3903,Germ,AWKWARD CAR DRIVE,1JJW0dKiXHMijMhcRvKOoa,60,2,3,5,0.811,0.441,1,-9.589,1,0.616,0.0133,0.0,0.0865,0.13,82.957,109880,4,17,4
3904,Micah Tyler,AMEN,4n34k2s6RTpiBX1ueLGeRf,58,1,10,5,0.55,0.718,10,-5.634,1,0.0459,0.0282,0.0,0.102,0.357,96.428,177202,4,4,11
3905,Kidz Bop Kids,Without Me,0LmNg9pqYhCyuMriBekb3z,36,1,11,5,0.741,0.545,6,-5.175,1,0.0493,0.571,0.0,0.166,0.625,136.025,197360,4,10,13
3906,Andy Grammer,Don't Give Up On Me (with R3HAB),7vXEipUY3qNRK9K1lZjnfM,66,2,4,5,0.489,0.766,3,-5.84,1,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645,4,32,12
3907,Kidz Bop Kids,You Say,0uiYBV1Ja2ni1C0ovthBxf,36,1,11,5,0.604,0.482,8,-7.255,1,0.025,0.843,0.000202,0.0965,0.486,148.047,192760,4,7,13
3908,Hobo Johnson,I Want a Dog,196Nfh7pJutpGVrZ8dmNKu,60,1,9,5,0.573,0.586,2,-7.109,1,0.267,0.054,0.0,0.242,0.306,75.143,149743,4,12,12
3909,Granger Smith,Holler,7dzFz1IeET9tLaZYF9b3NO,59,2,3,5,0.605,0.703,5,-6.185,0,0.0429,0.000908,0.0105,0.0979,0.414,120.071,182489,4,6,13
3910,Eladio Carrion,Mi Error - Remix,0lbhKycRyqkOMKZ6thzfU4,71,4,11,1,0.663,0.841,7,-3.42,1,0.104,0.0985,0.0,0.45,0.432,174.021,315862,4,16,14
3911,maye,Tú,1jecO8NeYLsVWVptITz4c1,63,1,9,5,0.732,0.555,5,-7.973,1,0.0326,0.625,0.0,0.112,0.729,114.981,206612,4,2,4
3912,Hayley Kiyoko,L.O.V.E. Me,645Dfv2sXgswJEVx3uckfm,62,1,11,5,0.777,0.633,6,-5.21,1,0.0305,0.0149,0.0,0.0913,0.944,110.027,159288,4,11,13
3913,Avicii,"Tough Love (feat. Agnes, Vargas & Lagola)",1yfyIdEw5U2bD5I6gxQCxW,73,3,6,4,0.402,0.754,8,-4.837,1,0.0432,0.143,0.0,0.358,0.621,108.17,191248,4,41,6
3914,Tyla Yaweh,Understand Me,7sMGW6lb6zKVvLA9IHUCgG,61,1,9,4,0.797,0.881,6,-3.972,0,0.063,0.282,0.0,0.107,0.835,90.037,130429,4,13,10
3915,Louis The Child,Too Close (with Wrabel),2B5uUYyiDpFCgEGdbVpOZj,60,2,8,5,0.541,0.791,4,-4.183,1,0.223,0.0539,0.0,0.11,0.314,105.792,208474,4,23,15
3916,girl in red,dead girl in the pool.,5MAjVARSIDzwz8jFG36hFu,65,1,5,3,0.689,0.662,7,-6.732,1,0.0612,0.218,3.25e-05,0.395,0.673,129.957,186643,4,22,11
3917,Billy Marchiafava,Cheesecake,5UhtKiutcX6nV1ADVk3BTT,61,1,4,6,0.842,0.585,1,-7.204,1,0.0686,0.0185,0.000732,0.0908,0.362,160.127,96000,4,10,17
3918,Johann Sebastian Bach,"French Suite No. 3 in B Minor, BWV 814: VI. Gigue",72zHyMOlMtak4tYHYwxzXG,34,2,11,5,0.345,0.207,11,-22.087,0,0.0324,0.978,0.893,0.122,0.879,110.754,117812,4,49,21
3919,Johnny Utah,4Tounce,0uJ3orpKS4UjIf7WRZodJ5,60,1,11,4,0.609,0.689,9,-6.891,1,0.154,0.616,2.38e-06,0.169,0.444,138.026,167712,4,7,11
3920,Kidz Bop Kids,This Feeling,6dfYPoJRF1AM1yaTv17OLn,36,1,11,5,0.558,0.631,1,-5.995,1,0.0342,0.18,0.0,0.0711,0.508,105.178,200813,4,12,13
3921,TWICE,LOVE FOOLISH,5L002vJ4NC0lRM8RtncBBp,67,1,9,1,0.72,0.836,2,-2.306,0,0.1,0.11,2.74e-06,0.0575,0.623,114.961,191228,4,12,5
3922,YUNGBLUD,casual sabotage,6tgf0nmBjFPrkk2CztA3zD,66,1,10,5,0.482,0.587,1,-6.722,0,0.0347,0.0027,0.0,0.114,0.0398,106.948,188587,4,15,8
3923,NIKI,La La Lost You - Acoustic Version,5WkCcSa78lM1Ym4LXzJUiN,66,2,8,7,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,208511,4,33,4
3924,Kidz Bop Kids,Échame la Culpa,7M5jZ6i0vb3Ni5o56TN4CN,36,1,11,5,0.767,0.791,0,-3.733,1,0.122,0.0258,0.0,0.152,0.7,96.019,171667,4,15,13
3925,Kidz Bop Kids,Bad Liar,7GTOWL0UdKSRWAxVZyJdfX,36,1,11,5,0.476,0.483,3,-6.956,1,0.0342,0.235,0.0,0.197,0.095,177.954,207440,4,8,13
3926,Céline Dion,I Will Be Stronger,1lVy2cnMNUqcg3rC0sljXl,57,1,11,5,0.65,0.379,4,-7.3,0,0.0451,0.663,0.0,0.11,0.29,76.241,207013,4,18,11
3927,Céline Dion,How Did You Get Here,10EKspzFS9IGVjDEoA3ONl,57,1,11,5,0.62,0.559,7,-4.885,1,0.0338,0.197,0.0,0.121,0.308,97.031,261867,3,20,11
3928,Tosh Møller,Længsel,1lwVlrh8sqai2WuvVqfZYy,65,1,6,6,0.34,0.0456,1,-26.886,1,0.0722,0.994,0.962,0.113,0.307,130.58,115750,4,7,11
3929,Kidz Bop Kids,When The Party's Over,4Vw1uLpY0kidKXfeyLJrcZ,36,1,11,5,0.448,0.166,1,-9.355,0,0.0362,0.906,0.0,0.369,0.295,123.936,196893,3,21,13
3930,Maddie & Tae,Everywhere I'm Goin',74EV2uPNEXmX3UGInlPxM3,60,1,10,5,0.52,0.689,7,-4.64,1,0.0307,0.367,2.1e-05,0.119,0.39,79.007,210200,4,20,12
3931,Yung Pinch,Big Bags,5RinaBestzcjKUGzW0cMkn,54,1,11,3,0.737,0.458,11,-7.06,0,0.0776,0.0265,0.0,0.102,0.377,141.947,211251,4,8,10
3932,Hippie Sabotage,Trust Nobody,0uYmQ3X53P03KWj83u5I59,63,1,7,2,0.356,0.576,2,-9.825,1,0.145,0.641,0.000921,0.311,0.444,127.99,225022,4,12,15
3933,Sleepy Fish,i wish it would never stop snowing,5nKSxq2yNgQLtgzqJxPn41,63,1,3,3,0.804,0.164,4,-14.07,1,0.0492,0.0365,0.831,0.0927,0.419,126.953,196500,4,34,11
3934,Psalm Trees,Call Whenever,1WRZ8DhNQmacE37Mcoj21f,62,1,2,1,0.625,0.44,5,-10.985,1,0.123,0.109,0.114,0.328,0.529,83.993,152857,4,13,11
3935,POORSTACY,make up,1uxDHAH3cPPg5tmzcoDAIH,61,1,9,5,0.781,0.474,0,-7.436,1,0.24,0.119,0.0,0.0685,0.584,87.615,121413,4,7,9
3936,Young M.A,Stubborn Ass,1Rbd7I1oCXx4LIIRtlykSE,59,1,9,5,0.605,0.422,1,-5.288,1,0.277,0.0822,5.52e-06,0.342,0.205,87.273,200670,4,12,9
3937,"Tito ""El Bambino""",Imagínate,0a41S6Hf3njfUbQTZyxWDq,69,3,9,5,0.568,0.846,0,-3.794,1,0.27,0.173,1.61e-06,0.136,0.568,149.07,317000,5,9,17
3938,Kidz Bop Kids,Giant,7kEknr0RDlFdnQTa2S1Z1j,35,1,11,5,0.76,0.741,6,-5.308,0,0.0278,0.0142,0.000236,0.0791,0.627,122.011,193827,4,5,13
3939,invention_,Levitating,0Ueq7HrYgIzQ8wcIW6Duzg,64,1,3,3,0.406,0.294,0,-14.574,1,0.0693,0.612,0.918,0.429,0.386,65.553,179500,4,10,10
3940,Jon Z,Star Island,0p28F6gc5v1J5uqroMWc6m,56,3,11,5,0.886,0.71,1,-7.411,1,0.0696,0.031,0.0,0.156,0.228,142.056,226679,4,11,5
3941,Aquagirl,Suburban Forest Rain 1,4ZucEGIAQEzyrnIbhrgh9Z,63,1,5,4,0.166,0.985,2,-13.624,1,0.0732,0.0529,0.000168,0.509,0.019,126.436,138000,1,22,8
3942,Peach Tree Rascals,Mariposa,6xs6iIX77Cu64T1TdY0aDr,59,1,8,3,0.688,0.525,9,-5.88,1,0.0271,0.615,0.0,0.356,0.423,112.006,210000,4,8,18
3943,Dreamscaper,Alphascape,4lKKUuaimK9rLWvnmNKKBr,59,1,7,3,0.145,0.0206,10,-34.341,1,0.04,0.99,0.832,0.104,0.0339,140.224,198856,5,10,11
3944,Ella Vos,Temporary,52AtuDhDYHavraoyirpylv,63,1,1,5,0.715,0.363,8,-8.265,1,0.0433,0.0348,0.0,0.0637,0.347,87.017,151665,4,9,8
3945,Kidz Bop Kids,Baila Baila Baila,0FEuqqPqMcxCCo3hXreTqF,35,1,11,5,0.68,0.79,2,-5.523,1,0.125,0.0623,0.0,0.218,0.637,100.017,161427,4,17,13
3946,Céline Dion,The Hard Way,5QTUjHjCA0BTP0bjVtC2Bu,57,1,11,5,0.418,0.504,4,-6.091,0,0.041,0.383,0.0,0.136,0.31,74.577,204907,4,12,11
3947,Kid Ink,Rich,4DNrcAPLTEz8W9jLPQWV93,62,1,11,5,0.674,0.596,10,-7.502,1,0.0312,0.0166,3.03e-05,0.371,0.133,129.977,162462,4,4,7
3948,Oh Wonder,Hallelujah,46dLlHs1faMwGvFZP4JMLd,64,1,9,4,0.288,0.593,8,-9.136,1,0.0974,0.198,0.0292,0.125,0.382,182.377,191000,3,10,9
3949,Kidz Bop Kids,One Touch,3QNbdMKaud7dzPwPnfZNit,35,1,11,5,0.67,0.808,3,-5.326,1,0.164,0.282,0.0,0.199,0.611,124.129,183307,4,9,13
3950,Joe Young,"Tsunami (feat. 6ix9ine, Gucci Mane & Mike Rebel)",4xlqRX6AbjJodDaRDQlfAi,57,4,4,5,0.467,0.815,0,-3.058,1,0.362,0.0465,0.0,0.505,0.402,174.584,218933,4,48,9
3951,Flipp Dinero,Leave Me Alone,6V7g6qM8wheMivMWrzbPTM,52,1,11,5,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,14,12
3952,Grupo Firme,Me Canse de Amarte,4QDG27qYvJP0FVtwE6Homh,64,2,3,5,0.594,0.46,9,-6.821,1,0.0335,0.205,0.0,0.121,0.477,135.248,198294,4,18,11
3953,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude (Moderato)",4lfv2lMbgCoQawoHkVRXiI,34,2,11,6,0.168,0.168,7,-18.908,1,0.052,0.946,0.859,0.441,0.333,84.236,148440,4,61,21
3954,Money Man,Money Man Perry,7HmYLIt2XvQLBztTArXajg,58,1,5,5,0.815,0.645,5,-8.352,0,0.18,0.0498,0.0,0.135,0.481,127.997,165016,4,15,9
3955,Kidz Bop Kids,Be Alright,7x77wUbnZN92mib1EPbxBw,35,1,11,5,0.693,0.569,2,-6.273,1,0.0385,0.251,0.0,0.0465,0.246,126.589,197667,4,10,13
3956,Stephen Puth,Half Gone,3xKNy9VJrH2hqO3YXV2mKx,67,1,3,5,0.63,0.561,0,-4.906,1,0.0369,0.0977,0.00023,0.058,0.492,90.932,192571,4,9,12
3957,Thomasine Robinson,This Morning,4222J8ROCEqgnnLqCC6Z7l,65,1,11,5,0.484,0.0431,1,-25.011,1,0.0476,0.996,0.95,0.106,0.516,64.746,99000,4,12,18
3958,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: II. Allemande (Molto moderato)",2kV4VbVycs2QJvtHU3gkVW,33,2,11,6,0.25,0.138,7,-20.02,1,0.0496,0.945,0.828,0.537,0.691,106.277,220800,4,70,21
3959,Herencia de Patrones,Pasajes De La Vida,3Z5upGPXmrFYWmDsTvw5Yv,60,1,5,5,0.774,0.764,5,-3.78,1,0.036,0.444,0.0,0.303,0.873,110.077,161999,3,18,20
3960,Grupo Firme,Qué Me Vas A Dar Si Vuelvo,0C7CICqf2MObCi0D3uuDwy,64,1,9,5,0.407,0.365,3,-5.358,1,0.0682,0.262,0.0,0.162,0.442,209.519,219408,3,26,11
3961,Céline Dion,Look at Us Now,0u8yYdOuMq7KyslQ4Chi5z,57,1,11,5,0.664,0.546,10,-5.333,1,0.0827,0.062,0.0,0.297,0.165,85.92,198227,4,14,11
3962,Jon Pardi,Starlight,2DROU2PMffuPfU5obZRxZs,58,1,9,5,0.644,0.657,0,-5.506,1,0.0253,0.0481,0.0,0.332,0.53,99.966,201540,4,9,9
3963,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: III. Courante (Allegro non troppo)",1NpBYe8yZSMgX9dpJT9FhJ,33,2,11,6,0.397,0.131,7,-19.321,1,0.0463,0.981,0.915,0.436,0.72,107.776,152400,4,74,21
3964,The Boyboy West Coast,U Was At The Club (Bottoms Up),4CIMIZRcwllSonMlzr5wd2,63,1,4,5,0.845,0.791,3,-3.674,1,0.161,0.0186,0.107,0.0957,0.843,117.987,196400,4,30,21
3965,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande (Lento)",4RIrpcmkGrSuBb8Z3Cqv44,32,2,11,6,0.189,0.157,7,-20.332,1,0.0458,0.935,0.853,0.386,0.168,77.591,142360,5,61,21
3966,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: V. Menuett I & II (Allegro moderato)",57k41gOxxMBqbcztsJFAeD,32,2,11,6,0.266,0.145,7,-17.187,1,0.0482,0.966,0.818,0.642,0.531,77.918,194267,4,76,21
3967,SHY Martin,Make Us Never Happen,03ARE7xKtbCVV2GE5j0IWq,68,1,11,5,0.61,0.489,10,-8.541,0,0.127,0.308,0.0,0.165,0.331,105.016,171890,4,20,10
3968,Gryffin,Hurt People (with Aloe Blacc),2fED2BndjHEETxBoZ4xMHb,66,2,5,5,0.626,0.822,1,-3.645,1,0.0623,0.286,0.0,0.136,0.529,138.056,226966,4,29,7
3969,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: I. Chorus. ""Jauchzet, frohlocket, auf preiset die Tage"" - Remastered",5fGVQ8fbg6AAFVwMMAxfgC,31,4,11,5,0.435,0.393,2,-13.499,1,0.0357,0.912,0.0278,0.196,0.397,129.275,479293,4,105,21
3970,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: I. Préludium",6EZiuvOzK1lZWXyzoTnMdV,32,2,11,6,0.114,0.134,2,-20.622,0,0.0522,0.92,0.91,0.161,0.219,169.178,222664,5,52,21
3971,Calibre 50,El Amor No Fue Pa´Mí - En Vivo,1SU39wQVCaPJTN5kjtEe9a,50,2,11,5,0.368,0.809,8,-7.416,1,0.215,0.199,0.0,0.792,0.836,171.5,182467,4,30,10
3972,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: VI. Gigue (Vivace)",7fJXYAj9PhRXOmOx84rdm4,32,2,11,6,0.58,0.106,7,-16.489,1,0.0574,0.974,0.926,0.132,0.835,118.712,117733,3,58,21
3973,Kidz Bop Kids,Just Got Paid,0aIiJAPfxeB1qF4pbo4cGp,34,1,11,5,0.784,0.796,6,-4.4,0,0.0622,0.104,0.0,0.298,0.814,120.0,196653,4,13,13
3974,Brooks & Dunn,Ain't Nothing 'Bout You - with Brett Young,2BPiamp7M8ARGtxjNyTZWf,59,2,4,5,0.676,0.753,8,-6.239,0,0.0252,0.0957,0.0,0.362,0.772,96.993,241093,4,42,13
3975,Johann Sebastian Bach,"Violin Concerto in A Minor, BWV 1041: I. Allegro",0bFGEB0JDw0NCzbGHZq20h,33,4,11,5,0.507,0.379,8,-12.443,0,0.0354,0.838,6.67e-05,0.0805,0.682,97.681,220000,4,48,21
3976,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: II. Allemande",4KJEbiK2oD6j8bXO6N9fwB,32,2,11,6,0.259,0.136,2,-21.421,0,0.0399,0.827,0.771,0.298,0.449,103.847,235482,3,53,21
3977,Eric Bellinger,Surprise Me,6APrIcDCv4AHgbQrxqOC8e,53,1,11,5,0.811,0.659,1,-5.06,1,0.194,0.0317,0.0,0.092,0.33,149.975,166393,4,11,14
3978,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: III. Courante",2JTQrCVzOyHsrDkZrb9EA2,31,2,11,6,0.32,0.188,2,-19.112,0,0.0455,0.924,0.796,0.75,0.666,107.534,132578,3,53,21
3979,Kidz Bop Kids,I've Been Waiting,3wGH1VUinFXAdOhpGuqS7E,34,1,11,5,0.692,0.747,7,-5.884,0,0.0349,0.11,0.0,0.156,0.891,129.969,203747,4,17,13
3980,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: V & VI. Menuett I & II",6YkiESYtFJezCxZqjTqn9S,30,2,11,6,0.277,0.0832,2,-20.699,0,0.0434,0.905,0.903,0.113,0.334,79.801,199208,1,62,21
3981,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: VII. Gigue",0ZE9lVr1XPfAfvK8KXlmQO,31,2,11,6,0.38,0.111,2,-20.478,0,0.0402,0.951,0.834,0.0957,0.726,102.117,159730,4,50,21
3982,Kidz Bop Kids,Galway Girl,4VmM1zo7Lvmu4gj18OvY3O,34,1,11,5,0.687,0.788,1,-4.012,1,0.0547,0.0573,0.0,0.268,0.871,100.005,130368,4,11,13
3983,Y2K,Kistletoe,1BIOjFuD1ozWytrmXljExL,0,2,11,7,0.729,0.54,2,-9.011,1,0.0281,0.259,0.0,0.0617,0.719,105.011,212767,4,9,3
3984,Beyoncé,Bow Down - Homecoming Live,5yZEkyUXbyFCHzrQTH5Ssw,65,1,4,3,0.389,0.866,1,-7.544,1,0.128,0.0332,0.0,0.432,0.377,141.851,87887,4,26,7
3985,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: I. Préludium",6fPxqBdsHr3CCqs9FEv47k,30,2,11,6,0.209,0.145,0,-20.54,1,0.0506,0.926,0.844,0.138,0.289,88.977,212110,4,52,21
3986,Don Patricio,Contando Lunares (feat. Cruz Cafuné),6uW0PIRcyZLvkoonm763xD,83,2,1,7,0.856,0.523,4,-10.481,0,0.131,0.444,0.0,0.0537,0.709,105.935,219667,4,36,12
3987,Kidz Bop Kids,Reggaetón Lento,1gyxTvxSZRxvn9fnoBY1gd,34,1,11,5,0.545,0.83,4,-3.911,0,0.239,0.308,0.0,0.0854,0.646,187.826,158667,4,15,13
3988,Kidz Bop Kids,It's Your Birthday,5ZyfAb0o6FPnIZaA7tpzVM,34,1,11,5,0.715,0.827,8,-4.846,1,0.0334,0.0358,0.0,0.0996,0.339,130.022,145080,4,18,13
3989,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: II. Allemande",6LTANHB1cQfQJTU0cfOZq0,30,2,11,6,0.322,0.0745,7,-22.451,1,0.0537,0.957,0.875,0.3,0.559,72.126,224702,4,53,21
3990,Kidz Bop Kids,"Break Up With Your Girlfriend, I'm Bored",0HswFXKGYRh08V9LR0BzKU,34,1,11,5,0.703,0.582,5,-6.134,0,0.0494,0.0555,0.0,0.134,0.647,170.162,180000,4,40,13
3991,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: III. Courante",4Chl8mnimu2wFqMcF1kJuW,29,2,11,6,0.29,0.127,7,-23.561,1,0.0498,0.97,0.827,0.275,0.836,171.661,192266,3,53,21
3992,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: IV. Sarbande",0SgPyLE5TI4GLt65MLglD1,29,2,11,6,0.195,0.0612,7,-25.306,1,0.0446,0.861,0.874,0.104,0.18,86.602,210801,4,52,21
3993,Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: I. Prélude (Adagio - Allegro moderato)",3O10id1RgcihdRM4ismxjR,29,2,11,6,0.22,0.0913,0,-24.222,0,0.0426,0.929,0.859,0.11,0.309,85.141,443309,4,78,21
3994,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: II. Evangelista. ""Es begab sich aber zu der Zeit"" - Remastered",093kV5tZ4gZck9gnigA9SV,28,4,11,5,0.443,0.075,11,-19.911,0,0.055,0.927,0.0,0.231,0.0601,129.87,77186,5,99,21
3995,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: V & VI. Bourrées I & II",7vn0parii7KXIorhUGB6XW,29,2,11,6,0.33,0.0909,7,-21.537,1,0.0482,0.948,0.837,0.116,0.651,80.448,205603,4,63,21
3996,Johann Sebastian Bach,"Prelude in D Major, BWV 925",1LVgYwMVdEoKhABHrSxkg2,30,2,11,5,0.315,0.261,2,-22.325,1,0.0435,0.991,0.916,0.122,0.825,139.072,68133,4,27,21
3997,Kidz Bop Kids,Ruin My Life,4kULemHPSiUKR8pq5oMjYu,34,1,11,5,0.613,0.793,4,-6.439,1,0.0395,0.433,0.0,0.101,0.574,125.018,192333,4,12,13
3998,Johann Sebastian Bach,"Prelude in D Minor, BWV 926",4lrGzBdB6qfQZUWDhme8g2,29,2,11,5,0.354,0.183,7,-25.575,0,0.0448,0.993,0.897,0.12,0.529,125.519,75533,3,27,21
3999,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: VII. Gigue",7f56PvErZisBDcKY6FHdu2,28,2,11,6,0.498,0.116,7,-20.729,1,0.0446,0.962,0.867,0.112,0.624,106.57,188334,3,50,21
4000,Grateful Dead,"Liberty - Live at Madison Square Garden, New York, NY, 10/14/1994",2UkAIkfnDjn2WKFqvcTuE5,39,1,11,5,0.722,0.511,4,-14.202,1,0.0316,0.464,0.00156,0.102,0.753,95.545,376613,4,65,13
4001,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: III. Recitative. ""Nun wird mein liebster Bräutigam"" - Remastered",5jURt8MIRN1lZj5sSUokJN,28,4,11,5,0.38,0.216,9,-15.148,1,0.041,0.982,0.000303,0.158,0.07,67.615,59599,4,101,21
4002,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: IV. Aria. ""Bereite dich, Zion, mit zärtlichen Trieben"" - Remastered",74nk2WypSCXewkLeTRamkF,28,4,11,5,0.39,0.162,9,-16.106,0,0.0488,0.956,0.000464,0.325,0.266,117.611,352680,3,104,21
4003,Kidz Bop Kids,Broken,14EbA7Q8QhlrnlCanoD9iV,34,1,11,5,0.743,0.815,9,-5.66,1,0.051,0.0322,0.0,0.131,0.666,122.962,183069,4,6,13
4004,Johann Sebastian Bach,"Jauchzet Gott in allen Landen, BWV 51: No. 1, Jauchzet Gott in allen Landen",4syEaFw0CrE7E8gWKa5dTs,29,4,11,5,0.465,0.224,0,-18.713,1,0.0589,0.958,0.0534,0.11,0.718,89.073,267973,4,75,21
4005,Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande (Molto moderato)",6o566aCOZUrHkoVKNhdqvy,28,2,11,6,0.151,0.102,0,-23.537,0,0.047,0.906,0.939,0.101,0.168,88.351,203816,4,70,21
4006,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: V. Chorale. ""Wie soll ich dich empfangen?"" - Remastered",12BV72OwiNKHnZyVct7pYk,28,4,11,5,0.178,0.225,9,-17.518,0,0.0323,0.974,2.26e-06,0.136,0.237,102.678,84573,3,92,21
4007,Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: III. Courante (Allegro non troppo)",4kisxSrjCgEQxQeeKGX7Za,28,2,11,6,0.386,0.0595,0,-22.802,0,0.0454,0.958,0.89,0.134,0.705,133.7,121943,5,74,21
4008,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: VII. Chorale, Recitativo. ""Er ist auf Erden kommen arm"" - Remastered",1HQUAHH5lZFxGcIvUz6W6O,27,5,11,5,0.228,0.106,7,-21.27,1,0.0379,0.964,0.246,0.118,0.112,66.537,220599,3,105,21
4009,Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande (Lento)",4wl0lTwh9mVzmpI6AMxfLf,27,2,11,6,0.122,0.0154,0,-34.02,0,0.0468,0.911,0.844,0.118,0.0959,86.686,166986,3,61,21
4010,Johann Sebastian Bach,"Cello Suite No. 5 in C Minor, BWV 1011: VII. Gigue (Allegretto)",1ca5kmLJmMMaxj9eTZ3pzI,27,2,11,6,0.27,0.0549,3,-27.61,1,0.0455,0.967,0.893,0.107,0.522,59.209,146763,4,63,21
4011,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: VIII. Aria. ""Großer Herr, o starker König"" - Remastered",4JdgtTky6jh9KVrgUCo1WF,27,4,11,5,0.457,0.362,2,-13.396,1,0.0615,0.939,0.0104,0.535,0.434,78.849,311146,4,92,21
4012,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part II: I. Sinfonia - Remastered",71sejJYnTPS0cYa6LqAXkU,27,3,11,5,0.0795,0.13,7,-24.173,1,0.0391,0.894,0.909,0.185,0.0384,81.322,397279,4,62,21
4013,Kidz Bop Kids,Calma,3JEL1FiSJYmAXmP4sKFSPD,34,1,11,5,0.77,0.778,5,-4.582,1,0.0292,0.103,0.0,0.135,0.809,126.996,196893,4,5,13
4014,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1 (Excerpts): Prelude & Fugue No. 1 in C Major, BWV 846",13GWBg0LE4uhBuFmTlKB2k,28,2,11,5,0.286,0.0867,0,-24.079,1,0.0458,0.994,0.924,0.0861,0.105,130.42,266533,4,87,21
4015,Johann Sebastian Bach,"Wachet auf, ruft uns die Stimme, BWV 140: No. 1, Wachet auf, ruft uns die Stimme (Arr. P. Breiner for Orchestra)",2if9zUkQxGiMVkedOFyOUT,28,3,11,5,0.465,0.202,3,-20.467,1,0.0433,0.978,0.849,0.248,0.516,108.292,350267,3,112,21
4016,Johann Sebastian Bach,"Violin Concerto in A Minor, BWV 1041: II. Andante",444aTmvxyQyQ0UfIemYVwj,28,4,11,5,0.154,0.113,11,-17.378,1,0.0476,0.866,0.000175,0.217,0.0753,177.943,400253,3,49,21
4017,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Part I: IX. Chorale. ""Ach mein herzliebes Jesulein"" - Remastered",5PBxbCcKzTX43DTwQb7iYT,26,4,11,5,0.316,0.204,2,-12.658,1,0.0324,0.933,0.484,0.0972,0.331,53.001,77199,4,93,21
4018,Beach Bunny,Dream Boy,6Fv3pbuEpVFqVZ6QlKELrP,59,1,10,4,0.677,0.888,7,-3.435,1,0.0298,0.00369,0.000854,0.144,0.538,126.013,141396,4,9,11
4019,Kidz Bop Kids,Wish You Well,0R6nFNa6SFnpslvU7DBa5F,34,1,11,5,0.709,0.925,5,-4.625,0,0.0721,0.151,0.0,0.138,0.408,125.005,192413,4,13,13
4020,Johann Sebastian Bach,"Violin Concerto in A Minor, BWV 1041: III. Allegro assai",0ZQrmf0JdeL1QDIQYe1vrB,27,4,11,5,0.449,0.436,8,-11.094,0,0.0432,0.808,0.0144,0.262,0.77,131.69,210613,3,56,21
